"ID","ColumnDisplayName","ColumnInternalName","Required","ColumnTye","Description","Format","MaxLength","EnforceUniqueValues","Indexed","ValidationFormula","DefaultValue","DefaultFormula","CustomFormatter"
"fa564e0f-0c70-4ab9-b863-0177e6ddd247","Email Subject","Title","True","Text","The subject line from the email that was sent.",,"255","False","False",,,,
"2fea570e-96d4-4545-88ec-b888e1bc6af7","Date Sent","DateSent","True","DateTime","The date when the email was sent.",,,"False","False",,"[today]",,
"a80310e2-abe5-4064-a4b4-f71ad801fec6","Email Recipients","EmailRecipients","False","Note","E-mail addresses or UniqNames of the recipients of this email, separated by commas or one per line.",,,"False","False",,,,
"0ced6bda-296e-414e-9070-9c771289c283","Sender","Sender","True","User","The person who sent the email.",,,"False","False",,,,
"0d21f205-7d56-4c90-85eb-7cd1bafde21d","Team","Team","True","Lookup","The team with ownership of this email communication.",,,"False","False",,,,
"f82f5fdf-35ba-425b-84e8-f5f5edc7df91","Program","Program","False","Lookup","The program associated with this email.",,,"False","False",,,,
"09928d0d-937a-4e69-86b8-c0e0486f9c1a","Message","Message","False","Note","Copy of the email that was sent.",,,"False","False",,,,
"b0dddb3f-b0a5-4290-ac1b-beb3ce346bd7","Email Recipients in People List","EmailRecipientsPeople","False","LookupMulti","Email recipients (linked to People list).",,,"False","False",,,,
"18cbae66-6864-41a5-8a88-783778141f5b","Results and Outcomes","Notes","False","Note","A narrative of the outcome of this email.",,,"False","False",,,,
"4b51ad74-72ca-43f7-937e-c6fbc00078b8","# Recipients","TotalRecipients","False","Number","The total number of recipients, excluding duplicates (such as when emails are sent to both a preferred and primary email).",,,"False","False",,"0",,
"267c8289-ef99-43e8-88b3-3d7d996218d2","# Existing Contacts","PeopleCount","False","Number","The number of recipients who are already in the People list, meaning there has been some kind of engagement prior to sending this email.",,,"False","False",,"0",,
"adb8ed34-903d-4897-9346-57385078d321","# New Contacts","NewPeopleCount","False","Number","The number of recipients who were added to the People list.",,,"False","False",,"0",,
"706ce7e4-b8bb-479e-9914-e59d7952d4a5","Email Open Rate","EmailOpenRate","False","Number","The email open rate, as reported by the app used to send or track the emails.",,,"False","False",,,,"{""elmType"":""div"",""children"":[{""elmType"":""span"",""txtContent"":""@currentField.displayValue"",""style"":{""position"":""absolute"",""white-space"":""nowrap"",""padding"":""0 4px""},""attributes"":{""class"":{""operator"":""?"",""operands"":[{""operator"":""&&"",""operands"":[{""operator"":""<"",""operands"":[0,0]},{""operator"":""<"",""operands"":[""@currentField"",0]}]},""sp-css-color-CoralFont"",""sp-css-color-SageFont""]}}},{""elmType"":""div"",""attributes"":{""class"":{""operator"":""?"",""operands"":[{""operator"":""&&"",""operands"":[{""operator"":""<"",""operands"":[0,0]},{""operator"":"">"",""operands"":[1,0]},{""operator"":"">="",""operands"":[""@currentField"",0]}]},""sp-field-dashedBorderRight"",""""]}},""style"":{""min-height"":""inherit"",""box-sizing"":""border-box"",""padding-left"":{""operator"":""?"",""operands"":[{""operator"":"">"",""operands"":[0,0]},{""operator"":""+"",""operands"":[{""operator"":""*"",""operands"":[{""operator"":""/"",""operands"":[{""operator"":""-"",""operands"":[{""operator"":""abs"",""operands"":[0]},{""operator"":""?"",""operands"":[{""operator"":""<"",""operands"":[""@currentField"",0]},{""operator"":""abs"",""operands"":[{""operator"":""?"",""operands"":[{""operator"":""<="",""operands"":[""@currentField"",0]},0,""@currentField""]}]},0]}]},1]},100]},""%""]},0]}}},{""elmType"":""div"",""attributes"":{""class"":{""operator"":""?"",""operands"":[{""operator"":""&&"",""operands"":[{""operator"":""<"",""operands"":[0,0]},{""operator"":""<"",""operands"":[""@currentField"",0]}]},""sp-css-backgroundColor-BgCoral sp-css-borderTop-CoralFont"",""sp-css-backgroundColor-BgSage sp-css-borderTop-SageFont""]}},""style"":{""min-height"":""inherit"",""box-sizing"":""border-box"",""width"":{""operator"":""?"",""operands"":[{""operator"":"">"",""operands"":[0,0]},{""operator"":""+"",""operands"":[{""operator"":""*"",""operands"":[{""operator"":""/"",""operands"":[{""operator"":""?"",""operands"":[{""operator"":""<="",""operands"":[""@currentField"",0]},{""operator"":""abs"",""operands"":[0]},{""operator"":""?"",""operands"":[{""operator"":"">="",""operands"":[""@currentField"",1]},1,{""operator"":""abs"",""operands"":[""@currentField""]}]}]},1]},100]},""%""]},{""operator"":""?"",""operands"":[{""operator"":"">="",""operands"":[""@currentField"",1]},""100%"",{""operator"":""?"",""operands"":[{""operator"":""<="",""operands"":[""@currentField"",0]},""0%"",{""operator"":""+"",""operands"":[{""operator"":""*"",""operands"":[{""operator"":""/"",""operands"":[{""operator"":""-"",""operands"":[{""operator"":""||"",""operands"":[""@currentField"",0]},0]},1]},100]},""%""]}]}]}]}}},{""elmType"":""div"",""style"":{""min-height"":""inherit"",""box-sizing"":""border-box""},""attributes"":{""class"":{""operator"":""?"",""operands"":[{""operator"":""&&"",""operands"":[{""operator"":""<"",""operands"":[0,0]},{""operator"":"">"",""operands"":[1,0]},{""operator"":""<"",""operands"":[""@currentField"",0]}]},""sp-field-dashedBorderRight"",""""]}}}],""templateId"":""DatabarNumber""}"
