"ID","ColumnDisplayName","ColumnInternalName","Required","ColumnTye","Description","Format","MaxLength","EnforceUniqueValues","Indexed","ValidationFormula","DefaultValue","DefaultFormula","CustomFormatter"
"fa564e0f-0c70-4ab9-b863-0177e6ddd247","Title","Title","True","Text","",,"255","False","False",,,,
"76d13cd2-1bae-45a5-8b74-545b87b65037","Color Tag","_ColorTag","False","Text","",,"255","False","False",,,,
"3a6b296c-3f50-445c-a13f-9c679ea9dda3","Compliance Asset Id","ComplianceAssetId","False","Text","",,"255","False","False",,,,
"35329af5-04eb-44ee-89ae-9b5e4b5ecd9d","MicroBlogType","MicroBlogType","False","Integer","",,,"False","False",,,,
"6e4c2103-dea2-4b81-bc0a-410a7a812a05","Post Author","PostAuthor","False","Text","",,"255","False","False",,,,
"de90c424-0414-4d3c-a6d0-a8090fc2f731","DefinitionId","DefinitionId","False","Integer","",,,"False","False",,,,
"9ce2079a-cf0d-479f-ae35-48229641a003","RootPostID","RootPostID","False","Integer","",,,"False","False",,,,
"d573c999-f181-4015-88fd-72d7c135e1d6","Root Post Owner ID","RootPostOwnerID","False","Text","",,"255","False","False",,,,
"8d68c714-9453-45d4-857e-c134308f1047","Root Post Unique ID","RootPostUniqueID","False","Text","",,"255","False","False",,,,
"5f460546-df7d-489d-99fd-677d26f68e30","ReplyCount","ReplyCount","False","Integer","",,,"False","False",,,,
"5d8af039-7778-4004-b934-c9c348059309","Reference ID","ReferenceID","False","Text","",,"255","False","False",,,,
"5611398e-c664-46c8-8d34-427ae046cc31","Attributes","Attributes","False","Integer","",,,"False","False",,,,
"37c1e42e-8f43-4767-b51b-901fa7c19f00","Content","Content","False","Note","",,,"False","False",,,,
"ec8e7d18-467b-4f6e-9607-e4f015dc63d9","ContentData","ContentData","False","Note","",,,"False","False",,,,
"fa2e7421-b52a-4fb7-afc2-c348144b4850","SearchContent","SearchContent","False","Note","",,,"False","False",,,,
"4709c48f-0bbe-47e6-9b19-deb852cb3ea4","RefRoot","RefRoot","False","Note","",,,"False","False",,,,
"fa830350-bc6c-4931-ba2f-b3078fef4554","RefReply","RefReply","False","Note","",,,"False","False",,,,
"e24e486f-3717-433c-91fc-edd848c2c483","Post Source","PostSource","False","Text","",,"255","False","False",,,,
"a1728d72-f862-40d5-b3a8-4e394faba47a","PeopleCount","PeopleCount","False","Integer","",,,"False","False",,,,
"d20e68a2-693a-470a-8349-a972ab3a7f0d","PeopleList","PeopleList","False","Note","",,,"False","False",,,,
"2de40ff2-1313-4ae9-a927-f460493ae86f","MediaLinkType","MediaLinkType","False","Integer","",,,"False","False",,,,
"4c074db2-ce03-406e-a23a-36153af6da2d","Media Link Description","MediaLinkDescription","False","Text","",,"255","False","False",,,,
"9c2e087c-0aae-49e0-a354-6853f4066acb","PostSourceUri","PostSourceUri","False","Note","",,,"False","False",,,,
"d69707f1-8cb7-4318-8deb-fea7ed53df41","MediaLinkURI","MediaLinkURI","False","URL","",,,"False","False",,,,
"e1d22b08-cc0c-45d2-88f6-eb53529065e3","MediaLinkUISnippet","MediaLinkUISnippet","False","URL","",,,"False","False",,,,
"35479e24-035c-4fa0-9605-da97647aa69e","MediaLinkContentURI","MediaLinkContentURI","False","URL","",,,"False","False",,,,
"39c851ac-bc40-4481-adeb-945f56ac2e1d","MediaLength","MediaLength","False","Integer","",,,"False","False",,,,
"234c9611-d3e4-413b-a5b6-cf0fa773ca24","MediaWidth","MediaWidth","False","Integer","",,,"False","False",,,,
"41680d11-1cb0-4c7b-bc3e-85477635f116","MediaHeight","MediaHeight","False","Integer","",,,"False","False",,,,
"bcf8a38f-b56b-4aee-a2d8-e85eff78fdff","MediaPreviewWidth","MediaPreviewWidth","False","Integer","",,,"False","False",,,,
"6804f2b3-ba6b-4147-81d0-d025b76a82c4","MediaPreviewHeight","MediaPreviewHeight","False","Integer","",,,"False","False",,,,
"79f148db-dcf4-4728-8744-3aa9a3669a12","MediaActionWidth","MediaActionWidth","False","Integer","",,,"False","False",,,,
"b8448c28-0729-4d4f-9f38-8299291df5d3","MediaActionHeight","MediaActionHeight","False","Integer","",,,"False","False",,,,
"84a29bc8-2234-42af-9961-e3cf1d3e11b4","MediaActionClickUrl","MediaActionClickUrl","False","URL","",,,"False","False",,,,
"53abf914-9726-4da7-b43f-7e8fb3568071","MediaActionClickKind","MediaActionClickKind","False","Integer","",,,"False","False",,,,
"8dc7f8e0-41ac-4c89-a6f5-d33ffa058ef5","eMailSubscribers","eMailSubscribers","False","Note","",,,"False","False",,,,
"0a27b050-40cf-4dc4-8eab-7e85936cfed4","eMailUnsubscribed","eMailUnsubscribed","False","Note","",,,"False","False",,,,
"51083506-6bfb-4a54-be38-55816210c7aa","RemoteLocation","RemoteLocation","False","Note","",,,"False","False",,,,
"6e4d832b-f610-41a8-b3e0-239608efda41","Number of Likes","LikesCount","False","Likes","",,,"False","False",,,,
"333b1bc2-0532-4872-96f1-bbbdead35a56","HashTags","HashTags","False","TaxonomyFieldTypeMulti","Some description",,,"False","False",,,,
"1d22ea11-1e32-424e-89ab-9fedbadb6ce1","ID","ID","False","Counter","",,,"False","False",,,,
"c042a256-787d-4a6f-8a8a-cf6ab767f12d","Content Type","ContentType","False","Computed","",,,"False","False",,,,
"28cf69c5-fa48-462a-b5cd-27b6f9d2bd5f","Modified","Modified","False","DateTime","",,,"False","False",,,,
"8c06beca-0777-48f7-91c7-6da68bc07b69","Created","Created","False","DateTime","",,,"False","False",,,,
"1df5e554-ec7e-46a6-901d-d85a3881cb18","Created By","Author","False","User","",,,"False","False",,,,
"d31655d1-1d5b-4511-95a1-7a09e9b75bf2","Modified By","Editor","False","User","",,,"False","False",,,,
"dce8262a-3ae9-45aa-aab4-83bd75fb738a","Version","_UIVersionString","False","Text","",,"255","False","False",,,,
"67df98f4-9dec-48ff-a553-29bece9c5bf4","Attachments","Attachments","False","Attachments","",,,"False","False",,,,
"503f1caa-358e-4918-9094-4a2cdc4bc034","Edit","Edit","False","Computed","",,,"False","False",,,,
"bc91a437-52e7-49e1-8c4e-4698904b2b6d","Title","LinkTitleNoMenu","False","Computed","",,,"False","False",,,,
"82642ec8-ef9b-478f-acf9-31f7d45fbc31","Title","LinkTitle","False","Computed","",,,"False","False",,,,
"081c6e4c-5c14-4f20-b23e-1a71ceb6a67c","Type","DocIcon","False","Computed","",,,"False","False",,,,
"b824e17e-a1b3-426e-aecf-f0184d900485","Item Child Count","ItemChildCount","False","Lookup","",,,"False","False",,,,
"960ff01f-2b6d-4f1b-9c3f-e19ad8927341","Folder Child Count","FolderChildCount","False","Lookup","",,,"False","False",,,,
"ccc1037f-f65e-434a-868e-8c98af31fe29","Label setting","_ComplianceFlags","False","Lookup","",,,"False","False",,,,
"d4b6480a-4bed-4094-9a52-30181ea38f1d","Retention label","_ComplianceTag","False","Lookup","",,,"False","False",,,,
"92be610e-ddbb-49f4-b3b1-5c2bc768df8f","Retention label Applied","_ComplianceTagWrittenTime","False","Lookup","",,,"False","False",,,,
"418d7676-2d6f-42cf-a16a-e43d2971252a","Label applied by","_ComplianceTagUserId","False","Lookup","",,,"False","False",,,,
"8382d247-72a9-44b1-9794-7b177edc89f3","Item is a Record","_IsRecord","False","Computed","",,,"False","False",,,,
"6bfaba20-36bf-44b5-a1b2-eb6346d49716","App Created By","AppAuthor","False","Lookup","",,,"False","False",,,,
"e08400f3-c779-4ed2-a18c-ab7f34caa318","App Modified By","AppEditor","False","Lookup","",,,"False","False",,,,
